customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,last_order_date,first_order_date,frequency,monetary,total_orders,recency_days,on_time_orders,avg_delay_score,on_time_ratio,avg_order_value,customer_lifespan_days,orders_per_month,avg_rating,count_feedback,negative_feedback_count,positive_feedback_count,avg_sentiment,avg_text_sentiment,text_negative_count,last_feedback_date,had_negative_feedback,churn,snapshot_date
72495274,Vasatika Amble,bhattirishi@example.com,918829664522,"804, Prasad Ganj, Gulbarga 969848",Aizawl,945908,2024-01-30,New,2023-03-23 23:23:53,2023-03-23 23:23:53,1.0,2656.18,1.0,343.0,1.0,0.0,1.0,2656.18,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,-0.4767,1.0,2023-03-23 00:00:00,1,1,2024-03-01
66742602,Yatan Uppal,hchakraborty@example.net,913358190164,"18
Bala Zila, Katni 101174",Jalna,749857,2023-07-01,New,2023-10-04 04:52:48,2023-08-10 21:16:44,3.0,7326.290000000001,3.0,148.0,1.0,0.3333333333333333,0.3333333333333333,2442.096666666667,54.0,1.6666666666666665,3.0,3.0,2.0,1.0,-0.3333333333333333,-0.10639999999999998,2.0,2023-10-04 00:00:00,1,0,2024-03-01
21866852,Ojas Morar,gangulymahika@example.org,916521407154,"059
Narain Marg, Mau 610611",Guwahati,428400,2023-11-14,Premium,2023-07-05 10:13:13,2023-07-05 10:13:13,1.0,2552.88,1.0,239.0,0.0,0.5,0.0,2552.88,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-07-05 00:00:00,0,0,2024-03-01
13164195,Fitan Uppal,abeerbedi@example.org,912687424638,"94
Vohra Chowk, Kulti-326317",Durg,142902,2023-11-26,Premium,2024-01-25 03:01:54,2023-04-10 00:45:20,2.0,4741.88,2.0,35.0,1.0,0.25,0.5,2370.94,290.0,0.20689655172413796,4.0,2.0,0.0,1.0,0.5,0.40035000000000004,0.0,2024-01-25 00:00:00,0,1,2024-03-01
72946405,Ria Kuruvilla,oscar26@example.net,913574244187,"H.No. 434
Pradhan Zila, Gorakhpur 540230",Kulti,547077,2024-02-07,Premium,2023-09-27 21:39:59,2023-08-06 08:03:35,2.0,3436.75,2.0,155.0,1.0,0.5,0.5,1718.375,52.0,1.1538461538461537,3.0,2.0,1.0,0.0,-0.5,0.11065000000000003,1.0,2023-09-27 00:00:00,1,0,2024-03-01
97557157,Priya Karan,ekiya65@example.net,917534401355,"56/24
Bhalla Road, Sirsa 663909",Bardhaman,361111,2024-01-22,Regular,2023-11-22 08:36:23,2023-11-22 08:36:23,1.0,1011.38,1.0,99.0,1.0,0.0,1.0,1011.38,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.5256,1.0,2023-11-22 00:00:00,1,0,2024-03-01
53076417,Chaitanya Nayak,yuvrajmadan@example.com,916462947667,"63, Dyal Zila
Malda 584769",Malda,592396,2024-02-23,Inactive,2023-11-11 10:55:29,2023-10-11 23:57:41,2.0,3477.4399999999996,2.0,110.0,1.0,0.25,0.5,1738.7199999999998,30.0,2.0,3.5,2.0,1.0,0.0,-0.5,-0.14925,1.0,2023-11-11 00:00:00,1,1,2024-03-01
90021871,Pooja Dube,sudikshagokhale@example.org,910950444681,"H.No. 052
Chawla Marg, Ongole-389291",Thiruvananthapuram,326796,2023-08-04,Regular,2023-10-09 08:57:19,2023-05-11 20:36:55,3.0,3361.74,3.0,143.0,3.0,0.0,1.0,1120.58,150.0,0.6,4.0,3.0,0.0,2.0,0.6666666666666666,0.4714,0.0,2023-10-09 00:00:00,0,1,2024-03-01
97286925,Omkaar Bedi,girindra67@example.com,912878097839,"H.No. 44
Sarma Chowk
Bettiah 917609",Vellore,106555,2023-08-30,Inactive,2023-04-25 12:40:49,2023-04-25 12:40:49,1.0,888.12,1.0,310.0,1.0,0.0,1.0,888.12,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.4754,0.0,2023-04-25 00:00:00,0,0,2024-03-01
5039883,Gavin Garg,nitesh75@example.org,911177506972,"H.No. 872
Oza Marg
Hazaribagh 512058",Purnia,360444,2023-12-19,Inactive,2023-12-30 08:15:15,2023-12-30 08:15:15,1.0,3357.25,1.0,61.0,1.0,0.0,1.0,3357.25,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.6588,0.0,2023-12-30 00:00:00,0,0,2024-03-01
90882023,Benjamin Misra,craman@example.org,917726876648,"35/442
Merchant Circle, Uluberia 558909",Begusarai,686278,2023-06-12,Premium,2023-07-27 04:17:11,2023-07-27 04:17:11,1.0,517.77,1.0,217.0,1.0,0.0,1.0,517.77,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.6428,0.0,2023-07-27 00:00:00,0,1,2024-03-01
93341057,Ayaan Tiwari,nagiyashica@example.net,912233062532,"74/730
Zacharia Road, Karawal Nagar-451755",Maheshtala,660740,2023-10-15,Inactive,2023-09-24 14:10:07,2023-09-24 14:10:07,1.0,3867.59,1.0,158.0,1.0,0.0,1.0,3867.59,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-09-24 00:00:00,0,1,2024-03-01
64106072,Pratyush Majumdar,riasheth@example.org,911641476779,"H.No. 009
Sharma Marg
Loni 610495",Deoghar,787371,2023-04-13,Inactive,2023-06-01 20:53:50,2023-06-01 20:53:50,1.0,281.73,1.0,273.0,1.0,0.0,1.0,281.73,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.4404,0.0,2023-06-01 00:00:00,0,1,2024-03-01
79591237,Osha Warrior,anika64@example.com,913674159132,"28/18
Banik Chowk
Rajpur Sonarpur 816154",Thane,394025,2023-12-23,Premium,2023-09-11 00:37:13,2023-09-11 00:37:13,1.0,281.73,1.0,171.0,1.0,0.0,1.0,281.73,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.3252,1.0,2023-09-11 00:00:00,1,0,2024-03-01
34768050,Ekalinga Dixit,ojas67@example.com,912167772234,"H.No. 66, Walia Street, Thoothukudi-930293",Dhanbad,35987,2023-11-21,Inactive,2023-04-28 12:21:37,2023-04-28 12:21:37,1.0,1921.19,1.0,307.0,0.0,0.5,0.0,1921.19,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.6588,0.0,2023-04-28 00:00:00,0,0,2024-03-01
66655397,Hemal Grover,xalak59@example.org,917971360873,"H.No. 663, Badal Road, Dewas 856228",Pali,154251,2023-04-23,New,2023-12-27 06:03:57,2023-05-19 06:41:57,4.0,5658.01,4.0,64.0,4.0,0.0,1.0,1414.5025,221.0,0.5429864253393666,4.0,4.0,0.0,3.0,0.75,0.44905000000000006,0.0,2023-12-27 00:00:00,0,1,2024-03-01
63971358,Leela Hayre,npalla@example.org,918511026912,"599
Sharaf Zila
Adoni 602296",Mau,621459,2023-06-24,Regular,2023-12-10 14:03:53,2023-06-03 06:52:14,2.0,3688.28,2.0,81.0,2.0,0.0,1.0,1844.14,190.0,0.31578947368421056,2.0,2.0,2.0,0.0,-1.0,-0.3559,2.0,2023-12-10 00:00:00,1,1,2024-03-01
30192942,Darika Raj,indalisunder@example.net,912817982930,"45
Shroff Zila, Bhiwani 555758",Jodhpur,907183,2024-02-04,Premium,2024-01-05 20:01:50,2024-01-05 20:01:50,1.0,3310.78,1.0,55.0,0.0,1.0,0.0,3310.78,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.5423,1.0,2024-01-05 00:00:00,1,1,2024-03-01
91144803,Hemang Singhal,njain@example.com,919950752442,"474
Sidhu Marg
Avadi-099148",Imphal,509332,2023-09-16,Regular,2023-12-20 12:11:37,2023-12-07 18:40:58,2.0,5736.17,2.0,71.0,1.0,0.25,0.5,2868.085,12.0,5.0,3.0,2.0,1.0,1.0,0.0,-0.04259999999999997,1.0,2023-12-20 00:00:00,1,1,2024-03-01
87823209,Hemang Suri,aggarwalwatika@example.net,915979846952,"75/184, Apte Ganj, Kurnool 695756",Tadepalligudem,826255,2023-04-08,Inactive,2023-06-15 06:52:20,2023-06-15 06:52:20,1.0,2430.88,1.0,259.0,1.0,0.0,1.0,2430.88,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.3804,0.0,2023-06-15 00:00:00,0,1,2024-03-01
26432512,Warhi Iyer,petergrewal@example.net,918533287852,"H.No. 206
Varty Zila
South Dumdum 988271",Khora ,53631,2023-12-17,New,2023-06-27 23:33:21,2023-06-27 23:33:21,1.0,1825.16,1.0,247.0,1.0,0.0,1.0,1825.16,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.6114,0.0,2023-06-27 00:00:00,0,1,2024-03-01
35358395,Hiral Kumar,yadavxalak@example.net,912099208879,"H.No. 835
Sahota Street
Ramagundam 303158",Dindigul,587334,2023-10-05,Inactive,2023-09-04 07:24:40,2023-03-24 04:38:22,2.0,5684.67,2.0,178.0,1.0,0.25,0.5,2842.335,164.0,0.36585365853658536,1.5,2.0,2.0,0.0,-1.0,-0.47354999999999997,2.0,2023-09-04 00:00:00,1,1,2024-03-01
11047835,Nathaniel Reddy,rsengupta@example.net,910814269381,"H.No. 31
Dugar Nagar, Nashik-602362",Tinsukia,553038,2024-01-31,Regular,2023-12-04 19:19:13,2023-03-28 19:57:09,3.0,5504.07,3.0,87.0,2.0,0.16666666666666666,0.6666666666666666,1834.6899999999998,250.0,0.36,4.0,3.0,0.0,2.0,0.6666666666666666,0.393,0.0,2023-12-04 00:00:00,0,1,2024-03-01
17201639,Vidhi Toor,qsani@example.com,913882677422,"H.No. 413
Bera Marg
Madhyamgram 098129",Korba,139363,2023-05-23,New,2023-09-25 11:13:00,2023-09-25 11:13:00,1.0,3012.27,1.0,157.0,1.0,0.0,1.0,3012.27,0.0,1.0,4.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-09-25 00:00:00,0,1,2024-03-01
87718744,Max Pandit,vamakshi09@example.com,912812848221,"66/373
Wali
Singrauli-074003",Bathinda,966966,2023-09-29,Regular,2023-07-24 04:21:07,2023-06-07 03:25:59,2.0,5089.1900000000005,2.0,220.0,1.0,0.25,0.5,2544.5950000000003,47.0,1.2765957446808511,2.5,2.0,2.0,0.0,-1.0,-0.148,1.0,2023-07-24 00:00:00,1,1,2024-03-01
5043760,Chatresh Dara,dsinghal@example.org,919498451461,"93, Bansal Road
New Delhi 109118",Davanagere,638623,2023-11-28,Regular,2024-01-30 23:25:16,2024-01-30 23:25:16,1.0,870.29,1.0,30.0,0.0,0.5,0.0,870.29,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.4754,0.0,2024-01-30 00:00:00,0,0,2024-03-01
2457734,Onkar Garg,warhi85@example.com,914165510683,"51/82, Sathe Marg
Khora  495386",Ahmednagar,317271,2023-05-27,Premium,2024-02-07 02:49:54,2023-03-26 20:02:49,3.0,5856.84,3.0,22.0,3.0,0.0,1.0,1952.28,317.0,0.28391167192429023,2.6666666666666665,3.0,2.0,1.0,-0.3333333333333333,0.022933333333333323,2.0,2024-02-07 00:00:00,1,1,2024-03-01
50781611,Jeremiah Mallick,battayashasvi@example.com,916250356419,"010
Raju Zila, Sikar 787053",Nagpur,441000,2023-05-24,Regular,2023-08-03 15:12:25,2023-04-11 20:58:29,2.0,4805.83,2.0,210.0,1.0,0.25,0.5,2402.915,113.0,0.5309734513274337,2.5,2.0,1.0,0.0,-0.5,-0.13979999999999998,1.0,2023-08-03 00:00:00,1,1,2024-03-01
77035814,Ishaan Mohanty,dev69@example.com,917909626015,"04/69
Sahni Path
Guntakal-870680",Bhimavaram,250593,2023-06-03,Inactive,2023-11-02 01:31:14,2023-04-12 12:45:55,2.0,4632.53,2.0,119.0,1.0,0.5,0.5,2316.265,203.0,0.2955665024630542,4.5,2.0,0.0,2.0,1.0,0.42115,0.0,2023-11-02 00:00:00,0,0,2024-03-01
35459748,Ekbal Dasgupta,kchaudhary@example.org,910020908360,"88/275
Dasgupta Ganj, Giridih 295131",Firozabad,635776,2024-01-29,Inactive,2024-02-25 15:03:22,2023-06-23 22:29:58,2.0,4059.19,2.0,4.0,1.0,0.25,0.5,2029.595,246.0,0.24390243902439027,4.5,2.0,0.0,1.0,0.5,0.5116,0.0,2024-02-25 00:00:00,0,1,2024-03-01
75632045,Shivansh Sharaf,minhasjacob@example.org,919720360185,"11/75, Khanna Marg, Ludhiana 820421",Silchar,207255,2023-08-10,Regular,2023-09-24 19:23:21,2023-09-24 19:23:21,1.0,3507.67,1.0,158.0,0.0,0.5,0.0,3507.67,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-09-24 00:00:00,0,1,2024-03-01
16448993,Chakradev Krishnan,ojasvi77@example.com,911745697720,"19/660
Sarma Circle, Jaipur-351693",Korba,426587,2023-09-19,Inactive,2023-09-02 05:01:17,2023-09-02 05:01:17,1.0,328.51,1.0,180.0,0.0,1.0,0.0,328.51,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-09-02 00:00:00,1,1,2024-03-01
3096845,Yashvi Chander,saksham67@example.com,914918237687,"H.No. 43, Swaminathan
Mau-891182",Guntakal,853373,2023-10-22,New,2023-11-07 11:20:32,2023-06-08 03:09:50,2.0,5514.38,2.0,114.0,0.0,0.5,0.0,2757.19,152.0,0.39473684210526316,4.0,2.0,0.0,1.0,0.5,0.5496000000000001,0.0,2023-11-07 00:00:00,0,1,2024-03-01
28428852,Libni Dada,pranit07@example.net,916086959184,"04/861, Kaul Chowk
Sikar-365292",Mira-Bhayandar,367282,2023-04-11,Inactive,2023-12-07 12:22:17,2023-08-27 05:03:40,2.0,2692.59,2.0,84.0,2.0,0.0,1.0,1346.295,102.0,0.5882352941176471,3.0,2.0,0.0,0.0,0.0,0.4404,0.0,2023-12-07 00:00:00,0,0,2024-03-01
70976153,Devansh Nanda,vihaankanda@example.com,910409791316,"95/511
Tak Nagar, Pudukkottai-475800",Ahmednagar,541588,2024-03-01,New,2023-04-21 14:27:48,2023-03-30 18:35:29,2.0,3796.3700000000003,2.0,314.0,1.0,0.5,0.5,1898.1850000000002,21.0,2.857142857142857,3.0,2.0,1.0,0.0,-0.5,-0.1674,1.0,2023-04-21 00:00:00,1,1,2024-03-01
82900175,Avni Som,hiralmunshi@example.net,919372846272,"362, Mitter Path
Arrah-104021",Baranagar,248293,2023-06-01,New,2023-10-01 20:55:39,2023-10-01 20:55:39,1.0,1045.98,1.0,151.0,1.0,0.0,1.0,1045.98,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,-0.4215,1.0,2023-10-01 00:00:00,1,1,2024-03-01
93699264,Bakhshi Ghose,fbalakrishnan@example.org,912273731670,"84/24
Hans Path, Kakinada-824537",Hubli–Dharwad,527137,2023-10-14,Inactive,2024-02-04 22:57:07,2023-07-18 09:42:45,2.0,2711.92,2.0,25.0,1.0,0.25,0.5,1355.96,201.0,0.29850746268656714,3.0,2.0,1.0,0.0,-0.5,0.2202,0.0,2024-02-04 00:00:00,1,0,2024-03-01
73869823,Nathan Ratti,radhakrishnanaarav@example.com,915123068256,"226, Lala Path
Satara 401183",Mysore,570165,2023-05-18,Regular,2023-12-25 14:20:44,2023-09-16 13:27:51,2.0,2039.2600000000002,2.0,66.0,2.0,0.0,1.0,1019.6300000000001,100.0,0.6,4.0,2.0,0.0,1.0,0.5,0.20095,0.0,2023-12-25 00:00:00,0,0,2024-03-01
32293017,Samarth Kapoor,mandalmohammed@example.org,913363867219,"H.No. 700, Sidhu Road, Gudivada-131588",Gudivada,371366,2024-01-21,Inactive,2023-12-09 10:01:52,2023-04-21 18:43:44,3.0,6885.89,3.0,82.0,2.0,0.3333333333333333,0.6666666666666666,2295.2966666666666,231.0,0.38961038961038963,3.6666666666666665,3.0,1.0,1.0,0.0,0.09736666666666667,1.0,2023-12-09 00:00:00,1,1,2024-03-01
1200365,Avni Mistry,rkurian@example.net,916473105621,"29/45, Morar Road, Sangli-Miraj & Kupwad 629491",Thane,151739,2023-06-21,Regular,2023-06-07 13:30:04,2023-06-07 13:30:04,1.0,393.43,1.0,267.0,0.0,0.5,0.0,393.43,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-06-07 00:00:00,0,1,2024-03-01
96903782,Tanish Andra,chasmum69@example.net,918455570605,"261
Iyengar Zila
Proddatur-816790",Kakinada,206769,2024-01-12,Regular,2023-11-18 14:59:10,2023-06-20 03:28:07,2.0,4786.84,2.0,103.0,2.0,0.0,1.0,2393.42,151.0,0.3973509933774835,4.5,2.0,0.0,2.0,1.0,0.3804,0.0,2023-11-18 00:00:00,0,0,2024-03-01
35278126,Harinakshi Arya,agara@example.org,914200557657,"79/328
Prakash Zila
Sirsa 377650",Tumkur,365840,2023-12-24,Premium,2023-07-24 11:19:55,2023-04-08 21:52:31,2.0,5868.7,2.0,220.0,0.0,0.75,0.0,2934.35,106.0,0.5660377358490566,3.0,2.0,1.0,0.0,-0.5,-0.013800000000000007,1.0,2023-07-24 00:00:00,1,1,2024-03-01
6756256,Ijaya Goel,qsarin@example.org,919023845910,"79
Sahni Chowk, Nagaon 813383",Bellary,83206,2023-07-06,Premium,2023-09-09 11:46:42,2023-09-09 11:46:42,1.0,1429.34,1.0,173.0,1.0,0.0,1.0,1429.34,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.6428,0.0,2023-09-09 00:00:00,0,1,2024-03-01
8073518,Mekhala Pandit,biswasosha@example.com,916343097558,"H.No. 05, Pau Zila, Nangloi Jat 527313",Nellore,377431,2024-01-07,Premium,2023-06-18 19:59:32,2023-06-18 19:59:32,1.0,1448.27,1.0,256.0,1.0,0.0,1.0,1448.27,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.3367,0.0,2023-06-18 00:00:00,0,1,2024-03-01
31576845,Chasmum Raman,bimalaanne@example.org,914433885067,"01/925, Goda Zila
Ahmedabad-481472",Madurai,6864,2023-07-07,New,2024-02-27 18:03:05,2023-08-16 17:40:31,3.0,6745.34,3.0,2.0,3.0,0.0,1.0,2248.4466666666667,195.0,0.46153846153846156,3.6666666666666665,3.0,1.0,1.0,0.0,0.024999999999999984,1.0,2024-02-27 00:00:00,1,1,2024-03-01
47515046,Guneet Uppal,wvora@example.org,918461943264,"49, Borde Ganj
Vijayawada 334138",Jamshedpur,440555,2023-12-27,New,2023-06-10 18:37:56,2023-06-01 18:19:57,2.0,1518.97,2.0,264.0,2.0,0.0,1.0,759.485,9.0,6.666666666666667,4.0,2.0,0.0,1.0,0.5,0.1442,1.0,2023-06-10 00:00:00,0,1,2024-03-01
24621386,Maanav Raghavan,ramanamika@example.org,918193670473,"74
Jaggi Road
Khammam-907374",Rajahmundry,607110,2023-11-15,Premium,2024-02-09 01:45:31,2023-03-25 01:53:58,3.0,6867.030000000001,3.0,20.0,2.0,0.16666666666666666,0.6666666666666666,2289.01,320.0,0.28125,4.333333333333333,3.0,0.0,3.0,1.0,0.37126666666666663,0.0,2024-02-09 00:00:00,0,1,2024-03-01
61015113,Dalaja Choudhury,jaggionveer@example.com,918885353111,"15/686, Sarin Road, Baranagar-665391",Amroha,471074,2023-11-17,Regular,2023-07-08 14:04:31,2023-07-08 14:04:31,1.0,1429.18,1.0,236.0,1.0,0.0,1.0,1429.18,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.4019,0.0,2023-07-08 00:00:00,0,0,2024-03-01
59620534,Oeshi Sethi,parmarbhavika@example.com,916520512800,"H.No. 04, Salvi Street
Munger 206534",Ambattur,529502,2024-01-16,Premium,2023-10-17 21:03:10,2023-10-15 14:42:31,2.0,4807.86,2.0,135.0,2.0,0.0,1.0,2403.93,2.0,30.0,4.0,2.0,0.0,0.0,0.0,0.29115,0.0,2023-10-17 00:00:00,0,0,2024-03-01
820740,Mekhala Sathe,naveennatt@example.com,914144553554,"H.No. 20, Thakkar Marg
Ambala 748990",Ambala,634784,2023-11-15,Premium,2023-10-03 21:16:36,2023-10-03 21:16:36,1.0,878.07,1.0,149.0,1.0,0.0,1.0,878.07,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-10-03 00:00:00,1,0,2024-03-01
91602727,Rayaan Palla,yatin72@example.org,919823493170,"H.No. 82, Sridhar Nagar
Pali 461261",Indore,798247,2023-08-31,Inactive,2023-04-01 00:44:27,2023-04-01 00:44:27,1.0,968.94,1.0,334.0,1.0,0.0,1.0,968.94,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,2023-04-01 00:00:00,1,1,2024-03-01
61516967,Mohammed Morar,wreddy@example.net,915164226033,"08/07, Seshadri Chowk, Noida 969216",Erode,250388,2024-02-20,Regular,2024-01-26 14:45:19,2023-06-17 09:36:10,2.0,4366.849999999999,2.0,34.0,2.0,0.0,1.0,2183.4249999999997,223.0,0.26905829596412556,3.0,2.0,1.0,1.0,0.0,0.09105000000000002,1.0,2024-01-26 00:00:00,1,0,2024-03-01
96853930,Jagvi Varty,tbaral@example.com,917519714638,"460, Viswanathan Nagar, Nangloi Jat 590971",Bhopal,349563,2023-07-03,Premium,2023-12-30 04:00:41,2023-05-18 12:01:40,3.0,8211.4,3.0,61.0,1.0,0.5,0.3333333333333333,2737.133333333333,225.0,0.4,3.6666666666666665,3.0,2.0,1.0,-0.3333333333333333,-0.18803333333333336,2.0,2023-12-30 00:00:00,1,1,2024-03-01
7228206,Anmol Koshy,rdevi@example.com,913516981949,"95
Sinha Path, Ludhiana-771856",Jalgaon,132617,2023-05-25,New,2024-01-07 12:19:33,2023-11-05 21:58:39,3.0,9545.710000000001,3.0,53.0,3.0,0.0,1.0,3181.9033333333336,62.0,1.4516129032258063,3.6666666666666665,3.0,0.0,0.0,0.0,0.24139999999999998,0.0,2024-01-07 00:00:00,0,1,2024-03-01
66023110,Joshua Mishra,imaranchana@example.com,918833868907,"H.No. 62
Chand Path
Bhimavaram 617653",Kottayam,636641,2023-11-03,New,2024-02-03 20:15:40,2023-07-26 15:38:48,3.0,9023.220000000001,3.0,26.0,2.0,0.16666666666666666,0.6666666666666666,3007.7400000000002,192.0,0.46875,3.3333333333333335,3.0,1.0,1.0,0.0,0.006066666666666665,1.0,2024-02-03 00:00:00,1,1,2024-03-01
58873572,Chandran Kale,manbirdhawan@example.com,918707061412,"H.No. 77
Jayaraman Marg
Durgapur 062032",Nanded,745599,2023-09-10,Premium,2023-06-07 14:10:05,2023-06-07 14:10:05,1.0,1076.03,1.0,267.0,1.0,0.0,1.0,1076.03,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.5719,0.0,2023-06-07 00:00:00,0,1,2024-03-01
41647393,Simon Padmanabhan,kevin23@example.com,916509506565,"H.No. 485
Mangat Street, Varanasi-453576",Sirsa,149812,2023-11-09,Inactive,2023-12-08 14:01:55,2023-12-08 14:01:55,1.0,1074.0,1.0,83.0,1.0,0.0,1.0,1074.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-12-08 00:00:00,0,1,2024-03-01
51945420,Geetika Kalita,bhandariaryan@example.com,913223300806,"839, Boase Zila, Bahraich 523840",Tiruppur,611743,2023-04-05,Premium,2023-10-22 02:28:34,2023-10-22 02:28:34,1.0,4746.82,1.0,130.0,0.0,0.5,0.0,4746.82,0.0,1.0,3.0,1.0,1.0,0.0,-1.0,-0.4404,1.0,2023-10-22 00:00:00,1,0,2024-03-01
53640286,Quincy Cheema,vigvasatika@example.org,915944903566,"58/738, Dhar Zila, Phusro-372086",Mathura,28426,2023-11-12,Premium,2023-11-27 09:18:43,2023-11-27 09:18:43,1.0,2372.01,1.0,94.0,1.0,0.0,1.0,2372.01,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.4404,0.0,2023-11-27 00:00:00,0,1,2024-03-01
15599514,Yashodhara Magar,jeetbansal@example.org,913660608773,"H.No. 586, Sawhney Zila
Jamnagar-849026",Tezpur,170702,2023-04-18,Regular,2023-06-26 11:26:10,2023-06-26 11:26:10,1.0,2831.58,1.0,248.0,0.0,0.5,0.0,2831.58,0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.092,1.0,2023-06-26 00:00:00,0,1,2024-03-01
85218071,Panini Mani,bhavanighosh@example.org,912901349860,"397
Ramaswamy Nagar, Motihari-389474",Hyderabad,908140,2023-04-28,New,2023-05-15 12:01:24,2023-05-15 12:01:24,1.0,3274.45,1.0,290.0,1.0,0.0,1.0,3274.45,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,-0.4215,1.0,2023-05-15 00:00:00,1,0,2024-03-01
24456825,Vansha Khurana,patrickyohannan@example.com,919196673491,"94, Varty Zila
Pallavaram 302373",Indore,382788,2023-12-21,Inactive,2023-11-05 10:24:11,2023-08-08 13:57:04,2.0,5323.4400000000005,2.0,116.0,2.0,0.0,1.0,2661.7200000000003,88.0,0.6818181818181819,2.5,2.0,1.0,0.0,-0.5,0.07095,0.0,2023-11-05 00:00:00,1,1,2024-03-01
15043066,Bakhshi Majumdar,mittalaarini@example.com,914631697976,"H.No. 597
Johal Ganj, Bhilwara 123696",Rohtak,707096,2024-02-12,Inactive,2023-04-07 10:39:15,2023-04-07 10:39:15,1.0,2129.39,1.0,328.0,1.0,0.0,1.0,2129.39,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2023-04-07 00:00:00,0,1,2024-03-01
98246574,Rachita Varty,hardik53@example.net,918123225989,"H.No. 85, Bail
Gandhidham-851792",Chinsurah,638222,2023-03-24,Premium,2024-01-23 16:21:51,2023-08-18 21:12:53,2.0,7072.469999999999,2.0,37.0,2.0,0.0,1.0,3536.2349999999997,157.0,0.38216560509554137,2.5,2.0,1.0,0.0,-0.5,-0.148,1.0,2024-01-23 00:00:00,1,1,2024-03-01
62416456,Diya Chakrabarti,bhavanikala@example.com,919634128482,"937, Nayar Street
Ongole-865795",Medininagar,121675,2023-09-25,Inactive,2023-12-06 02:04:19,2023-07-22 03:10:51,2.0,5136.83,2.0,85.0,2.0,0.0,1.0,2568.415,136.0,0.4411764705882353,4.0,2.0,0.0,0.0,0.0,0.29115,0.0,2023-12-06 00:00:00,0,1,2024-03-01
6245778,Reva Shanker,edhitha04@example.org,915282895141,"H.No. 716
Ram Marg, Kakinada 548086",Guntakal,850565,2024-01-11,Premium,2024-01-05 13:00:28,2023-07-26 03:44:48,3.0,2736.77,3.0,55.0,1.0,0.6666666666666666,0.3333333333333333,912.2566666666667,163.0,0.5521472392638036,3.0,3.0,1.0,1.0,0.0,-0.0065333333333333354,1.0,2024-01-05 00:00:00,1,1,2024-03-01
27504517,Rayaan Gupta,tailorsimon@example.org,918679065841,"77, Mital Path
Rajahmundry 334280",Bardhaman,833561,2023-06-30,New,2023-08-23 00:44:18,2023-08-23 00:44:18,1.0,532.57,1.0,190.0,1.0,0.0,1.0,532.57,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.6114,0.0,2023-08-23 00:00:00,0,0,2024-03-01
20835909,Inaya Ramanathan,madhavsom@example.org,915770149400,"87/765, Kota Ganj, Saharsa 993982",Tinsukia,681334,2023-04-02,Premium,2023-11-03 03:32:12,2023-11-03 03:32:12,1.0,1063.55,1.0,118.0,0.0,0.5,0.0,1063.55,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.3367,0.0,2023-11-03 00:00:00,0,1,2024-03-01
80286283,Girindra Kalla,yash33@example.com,918122810213,"H.No. 328, Basu
Gangtok 697599",Ahmednagar,167124,2023-10-10,Regular,2024-02-23 06:51:22,2024-02-23 06:51:22,1.0,193.46,1.0,6.0,1.0,0.0,1.0,193.46,0.0,1.0,4.0,1.0,0.0,1.0,1.0,0.4019,0.0,2024-02-23 00:00:00,0,1,2024-03-01
